COD. INTERNO;COD. EAN;DESC;SEÇÃO;VENDAS;LOJA;CURVA
121994;7891261793557;SAND IPANEMA CLAS INF RS/RS METAL;ARTIGOS PESSOAIS;5.0;10;C
94131;7898224823511;RACAO VITTAMAX PREMIUM 1K;ALIMENTOS P. ANIMAIS;5.0;10;C
94747;7898623951150;CR P/PENT SALON LINE KIDS 300ML MOLINHAS;HIGIENE PESSOAL;5.0;10;C
2482;7898915653274;MASSA CASARAO FUS ARROZ 500G;MASSAS;5.0;10;C
125394;7898366002126;TANGERINA PICK&NICKY NAC 500G;FRUTAS-VERDURAS;5.0;10;C
115973;7899751108973;MIXER BEBIDA 21,5CM SL0396;ELETRO PORTATEIS;5.0;10;C
15817;7891515919313;LING PERDIGAO TOSC APIM NABRASA 1KG;EMBUTIDOS-DEFUMADOS;5.0;10;C
69456;7896490290655;REFRESCO FRISCO 25G LAR/ACER;MATINAIS;5.0;10;C
85672;7891035800061;LIMP VEJA T LIMO X14 PUL 500ML 30%D C/CLORO;LIMPADORES;5.0;10;C
96242;7899674019509;SILICONE TECBRIL 300ML LAVANDA;AUTOMOTIVOS;5.0;10;C
123823;7898368350638;PAPRICA DA ROCA PICANTE SH 40G;CONSERVAS ENLATADOS-TEMPE;5.0;10;C
100789;7891962058733;TORRADA BAUDUCCO CEREALE TOAST 128G AZEITE;PANIFICADORA OUTROS;5.0;10;C
10897;7891268400113;ANT SEPT LISTERINE L500 P350ML COOL MINT;HIGIENE BUCAL;5.0;10;C
1632;7896027031003;INSET JIMO EM PO 100G;INSETICID-REPELENT-VENENO;5.0;10;C
813;7896050500323;LUSTRA MOVEIS PEROBA 200ML CER CARN;POLIDORES;5.0;10;C
10887;7891528016498;ESC DENT SORRISO STANDART ADULTO MACIA;HIGIENE BUCAL;5.0;10;C
86073;7898921466394;FILME PVC BOMPACK 0,28X15M;UTILIDADES DOMESTICAS;5.0;10;C
81405;7898928928024;CASTANHA CAJU POP TORR 70G ;PETISCOS SALGADINHOS;5.0;10;C
131895;7898051462013;BOLACHA TROPICAL COPINHA LIGHT 230G;PANIFICADORA OUTROS;5.0;10;C
2257;7891079001028;MAC LAMEN NISSIN SUAVE 85G TOMATE;MASSAS;5.0;10;C
128090;4005900950918;DESOD AERO NIVEA CLINICAL 150ML MEN DERM PR;HIGIENE PESSOAL;5.0;10;C
83271;7898170430047;MEIA POLO JUVENIL 0047;UTILIDADES DOMESTICAS;5.0;10;C
106539;7896849423390;POTE RED FRESH 1,5L 7380;UTILIDADES DOMESTICAS;5.0;10;C
110769;7897628300062;LIXA DARULI P/PE EVA SOFT 565;PRODUTOS DE BELEZA;5.0;10;C
118518;7898963234685;DIF AROMAS BRASIL 250ML MELANCIA;HIGIENE PESSOAL;5.0;10;C
129860;7896058599190;AMENDOIM PETTIZ CROCANTE 70G PIMENTA VER;PETISCOS SALGADINHOS;5.0;10;C
69456;7896490290655;REFRESCO FRISCO 25G LAR/ACER;BEBIDAS NAO ALCOOLICAS;5.0;10;C
133266;7891000377765;ACHOC EM PO NESCAU 30% CACAU 180G;MATINAIS;5.0;10;C
124381;7896021401505;BISC FABISE S/LAC WAFER 80G MOR;DIETS E NATURAIS;5.0;10;C
94566;7898934930493;ESC DENT GREEN CRISTAL PM505;HIGIENE BUCAL;5.0;10;C
125423;7509546680712;CR DENT SORRISO 2EM1 120G MENTA GLAC;HIGIENE BUCAL;5.0;10;C
59110;7896005805114;CAPSULA CAFE TRES COADO 10X7,5G GOURMET;MATINAIS;5.0;10;C
68212;7891024030820;CR DENT COLGATE MAXWHITE 70G;HIGIENE BUCAL;5.0;10;C
62510;7891035618239;INSET SBP ELET 45NT LED REF 35ML MULTI;INSETICID-REPELENT-VENENO;5.0;10;C
43334;7898368351291;TEMP DA ROCA CASEIRO AMAC 500ML;CONSERVAS ENLATADOS-TEMPE;5.0;10;C
16647;None;PRES SADIA PERU PECA KG;EMBUTIDOS-DEFUMADOS;5.0;10;C
41075;7506195183373;CR DENT ORAL B INF STAGES 100G;HIGIENE BUCAL;5.0;10;C
71111;7891040003167;ESP SCOTCH BRITE BANHEIRO;ACESSORIOS DE LIMPEZA;5.0;10;C
56479;7891055538111;GEL DENT CONDOR BAMBINOS 50G HOT WHEEL 3;HIGIENE BUCAL;5.0;10;C
95526;None;BISTECA SUINA SADIA CONG KG;CONGELADOS;5.0;10;C
125605;7898192257516;CHOC CIA CACAU CLASSIC 100G CHOC CROC;BOMBONIERE;5.0;10;C
19853;7896572011291;CANETA COMPACTOR COLOR GROSSA C/6;ESCOLARES;5.0;10;C
124376;7896021401987;ROSQUINHA FABISE S/LAC 300G COCO;DIETS E NATURAIS;5.0;10;C
110740;7897042015832;HIDRAT SKALA 400ML LEITE VEGETAL;HIGIENE PESSOAL;5.0;10;C
1423;7897081900700;SACO P/CHAO LUSTRA MIL FIO TTO;ACESSORIOS DE LIMPEZA;5.0;10;C
74922;None;QJO M FRES VALE MILK ZERO LAC KG;LATICINIOS;5.0;10;C
127662;7891962067674;BISC BAUDUCCO COOKIES CEREALE 80G CACAU/AVEIA;BISCOITO-BOLINHOS;5.0;10;C
4047;7897773303581;DOCE S LOURENCO DIET LEITE 210G PURO;DOCES;5.0;10;C
8381;7896090400034;SAB FRANCIS CLASS 90G LARANJA;HIGIENE PESSOAL;5.0;10;C
116782;7896051164661;REQ CREM ITAMBE TRAD 400G ;LATICINIOS;5.0;10;C
128036;7899806990447;SAC P/PRES PAP DINO YP7203;ARTIGOS PARA FESTA;5.0;10;C
124929;7908093800237;APONT LAPISPEL C/DEP COLOR 800237;ESCOLARES;5.0;10;C
11430;7896000706065;TINT COR&TON 50G LO/CI/CL 7.1;PRODUTOS DE BELEZA;5.0;10;C
133501;7891772156216;GRANOLA VILLAMAR 200G LIGHT;DIETS E NATURAIS;5.0;10;C
117537;4005900739346;SAB NIVEA HIDRAT 6X85G L+P- ERV DOCE/OLEO;HIGIENE PESSOAL;5.0;10;C
125786;7899866230699;ENF DEC MDF C/GANCHO CZ898000;PECAS DECORATIVAS;5.0;10;C
101364;7896013107705;SAB EVEN PRO ANTIBAC 85G AVEIA;HIGIENE PESSOAL;5.0;10;C
1110;7891055610602;ESC SANIT CONDOR 6106;ACESSORIOS DE LIMPEZA;5.0;10;C
85225;7894904575848;ESCONDIDINHO SEARA 600G CARNE;CONGELADOS;5.0;10;C
82636;7896016604379;OLEO COCO DUCOCO EV 200ML;CONSERVAS ENLATADOS-TEMPE;5.0;10;C
15728;7893000719279;SALS SADIA FGO 500G;EMBUTIDOS-DEFUMADOS;5.0;10;C
70721;7896013106623;AMAC SONHO DILUI 5L LAVANDA;AMACIANTES-PASSA ROUPAS;5.0;10;C
79327;7896089089820;CAFE SOLUV LOR VD 140G INTENSE;MATINAIS;5.0;10;C
37316;7896090401208;DESOD AERO HYDRATTA 150ML PROT INVISIVEL;HIGIENE PESSOAL;5.0;10;C
5704;7891132040018;TEMP HONDASHI AJINOMOTO 60G;CONSERVAS ENLATADOS-TEMPE;5.0;10;C
120035;7898590170295;GARRAF LUMAR P/AGUA QUALITY 1,5L 810;UTILIDADES DOMESTICAS;5.0;10;C
92381;7898623950764;CR P/PENT SALON LINE 1K DEF INTENSA;HIGIENE PESSOAL;5.0;10;C
100987;7898671241180;DOCE CRISTAL EXCELENCIA 250G GOIABA;DOCES;5.0;10;C
86060;7898591455025;BALA FINI 80G TUBES UVA CITRI;BOMBONIERE;5.0;10;C
68734;7898928926631;BANANA PASSAS EXCELENCIA 150G;LATICINIOS;5.0;10;C
124570;7804449013378;VH ETHIKOS 750ML SAUV BLANC;HIGIENE PESSOAL;5.0;10;C
76527;7897081900991;PANO CHAO LUSTRA MIL ALV FLAN 45X70;ACESSORIOS DE LIMPEZA;5.0;10;C
12137;7896029007020;RACAO WHISKAS 500G PEIXE;ALIMENTOS P. ANIMAIS;5.0;10;C
95764;7898368351451;SAL PARRILLA DA ROCA C/PIMENTA 450G;CONSERVAS ENLATADOS-TEMPE;5.0;10;C
101940;7896328210572;CHA BARAO 18G MATE VERDE;MATINAIS;5.0;10;C
38434;79400052919;DESOD CREM REXONA CLINICAL 48G MEN;HIGIENE PESSOAL;5.0;10;C
24217;7791293018874;DESOD AERO DOVE MEN 150ML* SILVER CONTROL;HIGIENE PESSOAL;5.0;10;C
111035;7908068703761;PORTA TALHER PLT BR C/TP 7441705;UTILIDADES DOMESTICAS;5.0;10;C
127142;7896798603188;BARRA PROT BANANA BRASIL PROT+ 50G BANOFFEE;DIETS E NATURAIS;5.0;10;C
93327;0735201185217;DESENT P/SANIT MULTFACIL ;UTILIDADES DOMESTICAS;5.0;10;C
86115;7891022860696;LIMP VD LIMPOL 3EM1 REF 500ML;LIMPADORES;5.0;10;C
109219;7899866264601;ENF DEC MDF 30X15 CZ19229;PECAS DECORATIVAS;5.0;10;C
94866;7898205924800;IOG VDE CAMPO PRPBIOT 170G BANANA;LATICINIOS;5.0;10;C
2901;7891000062722;FORM INF NESTOGENO 1 800G;LEITES;5.0;10;C
114573;7897309408575;MIST P/BOLO FLEISCHMANN 390G CHOCOLATE;DOCES;5.0;10;C
43328;7898368350225;TEMP DA ROCA COMPLETO 500ML S/PIMENTA;CONSERVAS ENLATADOS-TEMPE;5.0;10;C
132967;7908077458263;CAD FORONI CLIFF FEM 1/4 80F 68330;ESCOLARES;5.0;10;C
81482;7891772155615;SEM DE CHIA KOBBER SUP GRAOS 120G;DIETS E NATURAIS;5.0;10;C
82943;7898244220666;BISC SERVEN PAN 250G ACEBOLADO;PANIFICADORA OUTROS;5.0;10;C
115619;7898995001125;SACA ROLHA PLAST 1033;UTILIDADES DOMESTICAS;5.0;10;C
94562;7898934930080;ESC DENT GREEN FRESH PP400 MEDIA;HIGIENE BUCAL;5.0;10;C
123145;7896343088156;POTE PRAFESTA RET C/LAC C/10 500ML;ARTIGOS PARA FESTA;5.0;10;C
123832;7891150087651;GRANOLA MAE TERRA ORG CX 180G FRUTAS;DIETS E NATURAIS;5.0;10;C
62770;7891055810804;ESC DENT CONDOR PLUS L3 P2;HIGIENE BUCAL;5.0;10;C
126037;7898995002429;TERRA VEGETAL NCV242 1,5KG;PECAS DECORATIVAS;5.0;10;C
1315;21200510083;LUVA SCOTCH BRITE PESADA MEDIO;ACESSORIOS DE LIMPEZA;5.0;10;C
133061;7899345600852;CAIXA P/PRES CROMUS REALCE SORT P;ARTIGOS PARA FESTA;5.0;10;C
129122;7898964777976;CURRY FOODBRAZIL SH 20G;CONSERVAS ENLATADOS-TEMPE;5.0;10;C
122444;7891150084919;CALDO KNORR ZERO SAL 96G CARNE;CONSERVAS ENLATADOS-TEMPE;5.0;10;C
2568;7893500018476;ARROZ TIO JOAO PARB SAQ 8X125G;CEREAIS-FARINHAS;5.0;10;C
127150;7890688158246;BISC ROCK PEANUT CRACKER 55G CHOC BCO;DIETS E NATURAIS;5.0;10;C
124129;70330415447;KIT LAPIS BIC EVOLUT HEX C/4 C/B N2;ESCOLARES;5.0;10;C
106993;7891134004810;SAB ALMA DE FLORES 130G HERBAL;HIGIENE PESSOAL;5.0;10;C
14443;7898043912687;SORV FROSTY 2L CHOCO MISTO;CONGELADOS;5.0;10;C
97640;7891515410315;MARGARINA CLAYBOM C/SAL 1KG;LATICINIOS;5.0;10;C
124869;7500435152457;CR DENT ORAL B D ALIVIO 70G;HIGIENE BUCAL;5.0;10;C
94877;7891021007573;CAFE C/LEITE MELITTA LT 200G;MATINAIS;5.0;10;C
72707;7897259401466;DOCE BOM DA FESTA SH 365G BEIJINHO;DOCES;5.0;10;C
133799;7898953148725;SUCO PRATS LIMAO PET 300ML;BEBIDAS NAO ALCOOLICAS;5.0;10;C
117371;7891150083561;SH SEDA INF 300ML FROZEN;HIGIENE INFANTIL;5.0;10;C
125285;7896269691348;ANT SEPT DENTICS L500 P350ML CLASSIC AZ;HIGIENE BUCAL;5.0;10;C
112050;7891095156412;OREGANO KITANO 100% PC 15G;CONSERVAS ENLATADOS-TEMPE;5.0;10;C
68377;7898248600426;DESINF CAMPESTRE 2L FLOR CAMPO;LIMPADORES;5.0;10;C
73393;75058845;DESOD ROLLON REXONA 50ML ANTIB INVISIBLE;HIGIENE PESSOAL;5.0;10;C
78303;7898524349438;SH SALON LINE M LISO 300ML DESMAIADO;HIGIENE PESSOAL;5.0;10;C
126809;7898260571353;SORV FRUT BISS 1,5L CR PASSAS;CONGELADOS;5.0;10;C
97433;7891024068120;ESC DENT SORRISO FRESH MACIA C/2;HIGIENE BUCAL;5.0;10;C
62531;7898295750471;ALHO TEMP DA CASA 1K PICADO;CONSERVAS ENLATADOS-TEMPE;5.0;10;C
15688;7891143001077;QJO SANDWICH POLENGHI 144G PRATO;LATICINIOS;5.0;10;C
127271;7898692300644;ALIM TAL CAST CAFE 200ML LATTE;DIETS E NATURAIS;5.0;10;C
124738;7896045109746;BEB LAC STA CLARA CAPPUC GF 260ML CHOC;MATINAIS;5.0;10;C
5486;7896004400686;LEITE DE COCO SOCOCO RTC 200ML;CONSERVAS ENLATADOS-TEMPE;5.0;10;C
114110;7509546665801;SAB LIQ PALMOLIVE LUM OIL 250ML ORQUID;HIGIENE PESSOAL;5.0;10;C
841;7896050502235;OLEO DE PEROBA KING 200ML LAVANDA;POLIDORES;5.0;10;C
128675;7897520015330;CERA PASTA AUTOCRAFT TRAD 200G C/CARNAUB;AUTOMOTIVOS;5.0;10;C
38948;7898736350017;CAJUINA TRADICIONAL ORGANICA 500ML;BEBIDAS NAO ALCOOLICAS;5.0;10;C
51624;7891040299447;FITA ISOLANTE SCOTH F PACK 18MMX5M;MATERIAL DE ESCRITORIO;5.0;10;C
106532;7896849423154;POTE JOY RET 1,41L 7120;UTILIDADES DOMESTICAS;5.0;10;C
130022;7896314797759;ESP STARLUX ANTIADERENTE C/3 ;ACESSORIOS DE LIMPEZA;5.0;10;C
115901;7891340303431;BISC LOOK 55G DOCE LEITE;BISCOITO-BOLINHOS;5.0;10;C
51267;7896798601504;BARRA SEM LEVITTA AMENDOIM 36G PE MOLEQUE;DIETS E NATURAIS;5.0;10;C
20162;7891153073224;MASSA MODELAR ACRILEX SOF C/12 180G;ESCOLARES;5.0;10;C
126027;7898221931233;VODKA SVAROVISKY 965ML;BEBIDAS ALCOOLICAS;5.0;10;C
94421;7896798602662;BARRA FRUTA SUPINO BANANA ZER 3X24G ACAI;DIETS E NATURAIS;5.0;10;C
85311;7898949113270;PICOLE NATURALLE ICE UP 56G KIWI;CONGELADOS;5.0;10;C
122714;7896056405318;AMAC URCA L5L P4,5L BRISA PRIM AZ;AMACIANTES-PASSA ROUPAS;5.0;10;C
3806;7891048014035;GRANULADO OETKER MESCLADO 130G;BOMBONIERE;5.0;10;C
133498;7891772149980;BISC KOBBER COOKIES INT 150G BAUNILHA;DIETS E NATURAIS;5.0;10;C
2020;7897721411887;MAC PETYBON DURO FUSILLI COL 500G;MASSAS;5.0;10;C
133109;7898080642646;LEITE COND ITALAC INT TP 395G;MATINAIS;5.0;10;C
101945;7897042013180;CR P/TRAT SKALA 1KG DONA SKALA;HIGIENE PESSOAL;5.0;10;C
99743;7891035051326;ALVEJANTE VANISH PO PCT 1KG WHITE;ALVEJANTE - AGUA SANITAR;5.0;10;C
115106;7898357456730;SAND MIKALCE CHINELAO AD ATITUD PTO37/38;ARTIGOS PESSOAIS;5.0;10;C
43169;7891022852738;SAPOLIO RADIUM PO 300G LAVANDA;LIMPADORES;5.0;10;C
83436;7896051126089;LEITE FERM ITAMBE KIDS C/6 480G TRAD;LATICINIOS;5.0;10;C
114436;7899527141326;CORTADOR UNHA BH5945;PRODUTOS DE BELEZA;5.0;10;C
72046;7898126407772;SH BIO EXTRATUS POS QUIM 250ML;HIGIENE PESSOAL;5.0;10;C
61938;7898403782233;BEB LAC BETANIA UHT FARIN LAC 1L;MATINAIS;5.0;10;C
16727;None;MALVARISCO COMUM;FRUTAS-VERDURAS;5.0;10;C
40041;7898192032656;SUCO SUFRESH 1L LARANJA;BEBIDAS NAO ALCOOLICAS;5.0;10;C
76217;7897468602517;EXTENSAO NEW PRATIC 3MT 251;UTILIDADES DOMESTICAS;5.0;10;C
109843;7891150073098;DESOD AERO DOVE CLINICAL 91G ORIG;HIGIENE PESSOAL;5.0;10;C
82872;7891150060203;SAB LIQ LUX BOTANICALS 250ML FOR LOTUS;HIGIENE PESSOAL;5.0;10;C
102582;7896353302105;PAO DE QUEIJO CATUPIRY RECH 300G MULT GR/PERU;CONGELADOS;5.0;10;C
70766;7899706133371;SH ELSEVE 200ML HYDRA DETOX;HIGIENE PESSOAL;5.0;10;C
133787;7898966974885;DOCE DON DOCE LEITE 300G;DOCES;5.0;10;C
85306;7898949113065;PICOLE NATURALLE ICE UP 56G CUPUACU;CONGELADOS;5.0;10;C
39391;7501007413105;COND PANTENE 400ML REPARACAO INTEN;HIGIENE PESSOAL;5.0;10;C
15095;7894904260805;LOMBO SUINO SEARA S/O C/BARB 1K;CONGELADOS;5.0;10;C
74675;7898629570140;BALAS HARIBO GELATINA 100G WUMMIS;BOMBONIERE;5.0;10;C
94262;7891035024399;LV LOUCA FINISH PO POWDER 450G;LAVA ROUPAS-LOUCAS;5.0;10;C
101237;751320924513;CERV EKAUT PREMIUM LAGER 275ML ;BEBIDAS ALCOOLICAS;5.0;10;C
108831;7897161390131;SAB LIQ ALYNE SKIN CARE 2L ERVA DOCE;HIGIENE PESSOAL;5.0;10;C
122570;7897186097404;PRATO MELANINA RASO 22,5CM ELENA;UTILIDADES DOMESTICAS;5.0;10;C
106868;7894904792306;FILE PEITO FGO SEARA IQF CONG 1KG;CONGELADOS;5.0;10;C
8631;7898489511086;HIDRAT DAVENE LEITE AVEIA 180ML CLASSICO;HIGIENE PESSOAL;5.0;10;C
131299;7898324282485;INCENSO HINDUS LIMP LAR H248;PECAS DECORATIVAS;5.0;10;C
120269;7896004007366;CEREAL KELLOGGS SUCRILHOS 240G CHOC;MATINAIS;5.0;10;C
13411;7898057835408;TELA FILTRANTE MULTFACIL TP04;UTILIDADES DOMESTICAS;5.0;10;C
124637;7898513886098;TAMPA ROLHA GARR C/2 TRC8609;UTILIDADES DOMESTICAS;5.0;10;C
91794;7898943849250;MOLHO PIM MENDEZ 215ML SUAVE;CONSERVAS ENLATADOS-TEMPE;5.0;10;C
58423;070330731769;APAR BARB BIC SOLEIL C/2 LARANJA/ROSA;HIGIENE PESSOAL;5.0;10;C
133874;7509546687247;GEL DENT SORRISO XTREME FRESH 120G EXTRA FORTE;HIGIENE BUCAL;5.0;10;C
120971;7896348300840;CAPPUCCINO MELITTA 200G CHOC C/AVELA;MATINAIS;5.0;10;C
5767;7891150083721;TEMP KNORR MEU FGO ASS 25G ALHO CEBOLA;CONSERVAS ENLATADOS-TEMPE;5.0;10;C
129024;7908612300019;MINI PASTEL SUCRE 170G CAMARAO;CONGELADOS;5.0;10;C
127229;7896523169248;LEMON PEPPER FA 60G;CONSERVAS ENLATADOS-TEMPE;5.0;10;C
94630;7898937115439;TAMARINDO LESSA S/CASCA 500G;FRUTAS-VERDURAS;5.0;10;C
51733;7896056401471;LV ROUPA PO URCA COCO 500G;LAVA ROUPAS-LOUCAS;5.0;10;C
16138;7898051460064;BISC TROPICAL CHAMPANHE 220G;PANIFICADORA OUTROS;5.0;10;C
10748;7896269693014;ESC DENT DENTICS KIDS DINO EXT MAC;HIGIENE BUCAL;5.0;10;C
96868;7891010245085;ABS OB PRO COMFORT C/16 L+ P- MEDIO;HIGIENE PESSOAL;5.0;10;C
119263;7898621092114;TIRA MANCHA WHITEMAX 2L;ALCOOL-REMOVEDORES;5.0;10;C
71484;7896495000266;LAVA LOUCA TAB SAMY 250G;LAVA ROUPAS-LOUCAS;5.0;10;C
133319;7908068704584;CANECA PLT SOFT 410ML VERDE PASTEL;UTILIDADES DOMESTICAS;5.0;10;C
107104;7898961803166;AVEIA ASTER FLOCOS 200G FINO;MATINAIS;5.0;10;C
10845;7891268400212;ANT SEPT LISTERINE 500ML TRATAR CONT;HIGIENE BUCAL;5.0;10;C
100323;7909392288672;MEIA LUPO ADULTO WALK 3225 28 150 830;VESTUARIO;5.0;10;C
124303;7891150085671;SAB LIQ REXONA P/MAOS ANTIB REF 1L ERVA DOCE;HIGIENE PESSOAL;5.0;10;C
122356;7898031174035;LV ROUPA PO INVICTO ACTION CX 800G LAVANDA;LAVA ROUPAS-LOUCAS;5.0;10;C
121633;7891150078017;SH DOVE NUTRIT 670ML GTS 170ML OLEO ARGAN;HIGIENE PESSOAL;5.0;10;C
117371;7891150083561;SH SEDA INF 300ML FROZEN;HIGIENE PESSOAL;5.0;10;C
10572;7506339391312;FR DESC PAMPERS SUPERSEC PTAO MEDIO C/30;HIGIENE INFANTIL;5.0;10;C
128450;7894904281534;LING SEARA GOURMET TOSC 450G;EMBUTIDOS-DEFUMADOS;5.0;10;C
67371;7898658621042;AMPOLA P/TRAT SKAFE CONC CAP 10ML ANT CASPA;PRODUTOS DE BELEZA;5.0;10;C
73612;7898067616561;COADOR P/CAFE LIMAS CRIACOES CB ART;UTILIDADES DOMESTICAS;5.0;10;C
71176;7500435024594;ESC DENT ORAL B INDICAT PLUS C/2 35MC;HIGIENE BUCAL;5.0;10;C
1018;7896001001145;ESC BETTANIN ADAPTE 114;ACESSORIOS DE LIMPEZA;5.0;10;C
79686;7891048050637;PO P/GELATINA OETKER 20G FRAMBOESA;DOCES;5.0;10;C
114301;7898538299156;LAPISEIRA MOLIN BLISTER 2.0 PAST;ESCOLARES;5.0;10;C
123242;7896098906026;SABAO BARRA YPE GLICER 180G FLORES/FRUTAS;LAVA ROUPAS-LOUCAS;5.0;10;C
90260;7898650900466;ESC SANIT MULTILAR S/EST 466;ACESSORIOS DE LIMPEZA;5.0;10;C
5476;7896004400082;LEITE DE COCO SOCOCO 500ML;CONSERVAS ENLATADOS-TEMPE;5.0;10;C
19578;7896342411306;BORR MERCUR RECORD 40 CT C/3;ESCOLARES;5.0;10;C
5574;7891700012102;TEMP ARISCO COMP 300G ALHO SAL;CONSERVAS ENLATADOS-TEMPE;5.0;10;C
112579;7500435169370;KIT PANTENE SH 350ML+COND175ML HIDRATA;HIGIENE PESSOAL;5.0;10;C
80053;735201185019;ESTOPA MULTFACIL ALVEJADA 200G;ACESSORIOS DE LIMPEZA;5.0;10;C
28496;7898152990163;MASSA PAGANINI TAGLIATELLE 500G;MASSAS;5.0;10;C
122240;7896002111508;VODKA ICE 51 275ML FRUIT MIX;BEBIDAS ALCOOLICAS;5.0;10;C
38428;7898921806404;BOLACHA PRODUFORTE FOLH 300G DOCE;PANIFICADORA OUTROS;5.0;10;C
9515;78924529;DESOD ROLLON DOVE 50ML INVISIBLE DRY;HIGIENE PESSOAL;5.0;10;C
101788;736532729415;PICOLE LA PALETA MEXIC CUBINHOS UND CHOC C/BRIGAD;CONGELADOS;5.0;10;C
96280;7891150049826;DESENG CIF ULT RAP GAT 500ML 35%DES;LIMPADORES;5.0;10;C
121531;7899866263239;PORTA TRECO PLAST 12X8,5CM CZ19185 ;PECAS DECORATIVAS;5.0;10;C
114518;7896283007279;GRANOLA JASMINE INT CAST CAJU 1KG;DIETS E NATURAIS;5.0;10;C
124740;7896045109685;CAFE STA CLARA GOURMET 250G REG VULCANICA;CAFE VACUO-MOIDO;5.0;10;C
56818;7898366001181;FRUTAS CRIST R GOURMET 200G;FRUTAS-VERDURAS;5.0;10;C
4625;7891234000187;MOLHO PIM KNORR 150ML VERM;CONSERVAS ENLATADOS-TEMPE;5.0;10;C
60166;7898925028550;QUEROSENE JACARE 1L;ALCOOL-REMOVEDORES;5.0;10;C
45411;7898951750098;PICOLE SELECTO ICE FRUTAS 66ML ABACATE;CONGELADOS;5.0;10;C
2538;7896292006478;PO P/GELATINA LOWCUCAR LIGHT 10G UVA;DOCES;5.0;10;C
131566;7898043915886;PICOLE FROSTY PALETA 100ML PACOCA;CONGELADOS;5.0;10;C
103315;8005121218107;ARROZ DIVELLA ARBORIO 1K;DIETS E NATURAIS;5.0;10;C
128886;7899691160123;LEITEIRA TROFEU COLOR 12 1,3L PTA;UTILIDADES DOMESTICAS;5.0;10;C
113215;7808725408186;VH CHILANO MOSCATO RS 750ML;BEBIDAS ALCOOLICAS;5.0;10;C
32095;7898205923643;IOG VDE CAMPO LACFREE 500G NATURAL;LATICINIOS;5.0;10;C
3971;7891331005177;BARRA CER NUTRY 3X22G CAST PARA;DIETS E NATURAIS;5.0;10;C
132155;7891000631713;CAFE SOLUV NESCAFE GOLD ESP LT 100G EQUILIBRADO;MATINAIS;5.0;10;C
119093;7891150083462;SAB LIQ LUX P/MAOS BOT BR REF 240ML DAMA NOITE;HIGIENE PESSOAL;5.0;10;C
128609;None;PETISCO FGO SEARA PAD KG;CONGELADOS;5.0;10;C
65582;7899653780918;SACA ROLHA ORIG LINE BORGONHA;UTILIDADES DOMESTICAS;5.0;10;C
122572;7897185918335;PRATO MELANINA RASO 22X1,5CM HELLO KITTY;UTILIDADES DOMESTICAS;5.0;10;C
21444;7896292305526;GELEIA PREDILECTA MOCOTO 180G UVA;DOCES;5.0;10;C
96556;7898963234159;DIF AROMAS BRASIL 250ML MORANGO SILVEST;HIGIENE PESSOAL;5.0;10;C
73395;4005900359261;AGUA MICELAR NIVEA 7EM1 200ML;PRODUTOS DE BELEZA;5.0;10;C
82087;7896030518751;REQ CREM TIROLEZ LIG 200G;LATICINIOS;5.0;10;C
64553;7898917041123;SALGADINHOS OSHO DRINKS 45G QUEIJO;PETISCOS SALGADINHOS;5.0;10;C
15893;7893000040144;LING SADIA TOSCANA CONG VACUO 950G;EMBUTIDOS-DEFUMADOS;5.0;10;C
124721;7908093802705;LAPIS GRAF HB C/BORR C/4 802705;ESCOLARES;5.0;10;C
119270;7898621092190;LV ROUPA LIQ BRIIZ COCO 2L;LAVA ROUPAS-LOUCAS;5.0;10;C
125649;7896029083505;RACAO PEDIGREE ADULTO 900G CARN/FGO;ALIMENTOS P. ANIMAIS;5.0;10;C
127248;7891164021283;HAMB AURORA PREM 400G COST;CONGELADOS;5.0;10;C
22288;7898034920424;BEB LAC ISIS SC 120G SAL FRUT;LATICINIOS;5.0;10;C
99188;7898142863934;CHOC ARCOR BARRA 80G BCO;BOMBONIERE;5.0;10;C
41472;7896150001751;DESCOL YAMA PO 50G QUERATINA;PRODUTOS DE BELEZA;5.0;10;C
101056;7899471613658;TRITURADOR ALHO PREMIUM SL0377;UTILIDADES DOMESTICAS;5.0;10;C
39390;7501001165253;COND PANTENE 400ML LISO EXTREMO;HIGIENE PESSOAL;5.0;10;C
107192;7898930963600;PIMENTA HORIZONTE PO 100G;CONSERVAS ENLATADOS-TEMPE;5.0;10;C
127183;7896001215481;DOCE LINEA LEITE VD 210G COCO;DOCES;5.0;10;C
123468;7896756805555;ESPUM ALMADEN 750ML MOSCAT ROSE;BEBIDAS ALCOOLICAS;5.0;10;C
96062;7897161300529;SH ALYNE ZERO CASPA 350ML HIDRATANTE;HIGIENE PESSOAL;5.0;10;C
130375;7891151041928;BALA GO JELLY GEL 70G NARUTO SOR;BOMBONIERE;5.0;10;C
129355;7898671243283;AMENDOIM EXCELENCIA CEB SALSA 400G;PETISCOS SALGADINHOS;5.0;10;C
22427;7899026458949;SH ELSEVE 200ML REP TOT 5 QUIM;HIGIENE PESSOAL;5.0;10;C
91781;7896798602273;SUPINO PROTEIN 30G CHOC C/COCO;DIETS E NATURAIS;5.0;10;C
122872;7899768017329;CANECA VDR 1732 260ML;UTILIDADES DOMESTICAS;5.0;10;C
128986;7896065890402;AGUA MINERAL MINALBA C/G LT 310ML;BEBIDAS NAO ALCOOLICAS;5.0;10;C
402;7891035040009;ALVEJANTE VANISH 500ML PINK;ALVEJANTE - AGUA SANITAR;5.0;10;C
